"","corr","p"
"TTC3-AS1",0.00802508786698767,0.447074105623008
"AC018653.1",0.00802429383940046,0.447119064394935
"ZNF582",0.00802409817812781,0.447130143360156
"SLC35G5",0.00802179050625823,0.447260822878111
"AL117339.4",0.0080202225238285,0.447349627434444
"PCDHGA1",0.00802018156375644,0.447351947391351
"KCNQ5-AS1",0.00801758702903783,0.447498914408884
"COLEC10",0.00801645742387264,0.447562909292794
"AC005358.2",0.00801432475104031,0.447683744581976
"AL096870.8",0.0080133247435845,0.447740410472266
"AC007731.3",0.00800900587635769,0.447985187909347
"ZNF275",0.00800499472583632,0.448212593169412
"AC090589.3",0.00800495240679239,0.44821499272402
"AL135905.2",0.00799872032598898,0.44856844088432
"TECPR2",0.00799822464054005,0.448596560133061
"CERS4",0.00799558487239981,0.448746325775849
"AC022509.1",0.00799535424793443,0.448759411462557
"LINC01771",0.00799387552093547,0.448843319927674
"BCORL1",0.00799091574644236,0.449011295271683
"FARP2",0.00798864081438423,0.449140428160726
"LINC01885",0.00798572967752109,0.449305704923075
"IGFBPL1",0.00798562642347158,0.449311567697474
"AC234775.3",0.00798184213870925,0.449526469664252
"CCNI",0.00797992855056078,0.449635160690739
"KRT14",0.00797347124112594,0.450002043170931
"HOXA7",0.00796827208392998,0.450297564926636
"AP003068.1",0.0079682474743502,0.450298964004356
"TMEM8B",0.00796693697572091,0.450373470638582
"PMS2",0.00796371751308435,0.450556538492547
"AC021097.2",0.00796214709254122,0.450645852383756
"AC073641.1",0.00796135710885838,0.450690784594884
"FAM170A",0.0079545773467613,0.451076504050149
"PPP1R16A",0.00795437217679846,0.451088179649271
"LINC01608",0.00795152160086899,0.451250414955598
"AP006621.2",0.00795152160086899,0.451250414955598
"IKBKE",0.00795147442636907,0.451253100083468
"ATP8A1",0.00795143937610548,0.45125509511714
"RAB1B",0.00795054765958043,0.451305852604728
"AC087362.2",0.00794844021636967,0.451425823430942
"TTLL1",0.00794780603789383,0.451461928961978
"AC084064.1",0.00794764367793389,0.451471172825227
"AC010996.1",0.0079474235814815,0.451483704050655
"AC099552.5",0.00794502757915446,0.451620133539061
"AC092718.6",0.00793977744687045,0.451919160010675
"AC145212.1",0.00793799738954502,0.452020570334845
"AC021422.1",0.00793476934056205,0.452204505924021
"AC092376.3",0.00793451294869365,0.452219117053371
"AC090578.1",0.0079333769358356,0.452283858785586
"DNM1L",0.00792726598934354,0.452632213402813
"F2",0.00792558768402866,0.452727911744676
"SLC26A10",0.00792120147325822,0.452978071014
"BX842242.1",0.00792090435318836,0.452995019519078
"AC104850.2",0.0079179510280411,0.453163504364045
"ZNF573",0.00791724550358913,0.453203759204697
"GLIS2-AS1",0.00791195665462656,0.45350558731119
"AP000320.1",0.00791006659948047,0.45361347793252
"TRPC3",0.00790787811499099,0.453738421977542
"AC090946.1",0.0079045795554744,0.453926778633013
"AL136084.2",0.0079045795554744,0.453926778633013
"HBS1L",0.00790337850894361,0.453995372580741
"UGT3A2",0.00790176866550021,0.454087322827948
"JAM2",0.00789926248679973,0.454230490404374
"C9orf131",0.00789839215184459,0.454280214975534
"AK7",0.00789664767194512,0.454379891029521
"DLX3",0.00789505073156483,0.454471147778067
"KMT2A",0.00789473078077032,0.454489432525915
"AC093151.3",0.0078874736866007,0.45490427678726
"LINC02232",0.00788313963622316,0.455152129953347
"AC104071.1",0.00787808301363957,0.45544140123367
"ZNF721",0.00787771269398635,0.455462589960988
"MSTN",0.00787698771627523,0.455504072905968
"AL353803.2",0.00787580619854417,0.455571683450658
"TMEM47",0.00787569498159963,0.455578047960949
"AC100810.3",0.0078718786900808,0.455796469693403
"AL357315.1",0.00787124075494537,0.455832987036053
"LINC02090",0.00787124075494537,0.455832987036053
"AC104564.2",0.00786668579500135,0.456093774584245
"YEATS2-AS1",0.00786667459162552,0.456094416120505
"Z99916.3",0.00786400726772331,0.456247168899111
"LINC02763",0.00785975088207398,0.456490983906926
"CAPN10",0.00785887145890467,0.456541368301353
"AL583810.1",0.00785374582449888,0.456835091143099
"AC095057.4",0.00784883482123731,0.457116614176533
"AC100861.2",0.00784856018225163,0.457132360719745
"AL080317.2",0.00784523509098654,0.45732303041201
"LINC02515",0.00784343881576084,0.457426052246634
"AC006130.1",0.00784343881576084,0.457426052246634
"NLRP11",0.00784343881576084,0.457426052246634
"AC005165.3",0.00784317847483774,0.457440984669415
"STPG3",0.00784266361485979,0.457470516394687
"PPP6R3",0.00784175477674119,0.457522648825916
"AL161912.2",0.00784174248204805,0.457523354092352
"LINC01783",0.00784154388828944,0.457534746206828
"HCRTR1",0.00783930043639157,0.457663450437446
"DGKB",0.00783600407080341,0.457852595958658
"IFNB1",0.0078350334361745,0.457908299350129
"TAF11",0.00782840736811978,0.458288661871601
"ASAP2",0.00782793898871151,0.458315555405676
"CER1",0.00782337316743992,0.458577763307655
"TONSL",0.0078233408322123,0.458579620568517
"TP53TG3D",0.00782109075709971,0.458708870045877
"AL135785.1",0.00782073254414944,0.458729448503448
"MEX3A",0.00782035416075501,0.458751186265599
"C13orf42",0.0078186944328584,0.458846542856727
"AC123768.5",0.00781706526563708,0.458940154442077
"LINC01579",0.00781706526563708,0.458940154442077
"AL139095.5",0.00781695688996626,0.458946382063535
"CLSTN2",0.00781317870753714,0.45916351841206
"AL442071.2",0.00781167626453309,0.459249881472355
"TAS2R50",0.00781006837505488,0.459342315858264
"IGHV3-64",0.00780879328528998,0.459415625653581
"BIK",0.00780601144832931,0.459575586853853
"IL11",0.00780506419995306,0.459630062649569
"FAM124B",0.00780422506967468,0.459678323645172
"CEACAM5",0.0078024260723997,0.459781799140001
"FAM90A26",0.00780238212855808,0.459784326883788
"C10orf113",0.00780168350423136,0.459824514294518
"ZSWIM2",0.00779876765244875,0.459992265911641
"ZNF341-AS1",0.00779802267822712,0.46003513045078
"LINC00705",0.00779792280905026,0.46004087692183
"CABLES2",0.00779528581429727,0.4601926240936
"LINC00511",0.00779521025281228,0.460196972729389
"LINC00640",0.00779433379558046,0.460247415361744
"ITIH2",0.0077922354201696,0.460368195462138
"AC021504.1",0.00779141077863755,0.460415665741883
"AL161908.1",0.00778997418477248,0.460498369439765
"DARS-AS1",0.00778956168748743,0.460522118153231
"TTC25",0.00778679792212796,0.460681254130191
"AC242842.1",0.00778283574029608,0.460909447839944
"AC007619.1",0.00778124213376514,0.461001246140317
"AL731569.1",0.00778075018179233,0.46102958666412
"AC026585.1",0.00778063008837837,0.461036505191084
"PDK3",0.00777513857814753,0.461352930574558
"AARS2",0.00777485646950692,0.461369189184272
"AL390066.2",0.00777398290984189,0.461419536590389
"AL121890.5",0.00777179576067827,0.461545605877729
"AC064853.1",0.00776786933257536,0.461771977056575
"ATG16L1",0.00776689854247838,0.461827955776438
"RBM42",0.00776477929517253,0.461950171204744
"AC234917.3",0.00776250098361274,0.462081579884325
"AC020658.3",0.00775812343636418,0.46233412702681
"OR1N2",0.00775755867641792,0.462366714466335
"AP000692.1",0.00775692007129359,0.462403564419601
"AC073548.2",0.00775672694114288,0.462414709089131
"RBM15B",0.00775591075935494,0.462461808911807
"AC092653.1",0.00775435176587833,0.462551781987987
"AC127070.1",0.00775418397004888,0.462561466450659
"PLVAP",0.00775388810473338,0.462578542815668
"METTL3",0.00775335237000971,0.462609464542264
"AL049780.1",0.00775276632459905,0.462643291439094
"TMEFF2",0.00775128867673193,0.462728588294232
"IGBP1-AS1",0.00775128867673193,0.462728588294232
"CNN3",0.00774482869727971,0.463101591947676
"NSUN4",0.00774284540302812,0.463216142334073
"AC073321.1",0.00773537555481719,0.463647724801621
"LIPG",0.00773360417132562,0.463750102166724
"RGS5",0.00772632036323221,0.464171203187815
"PDE10A",0.00772075391294384,0.464493161493708
"MINDY4",0.00772074389631348,0.464493740958251
"KRTAP5-7",0.00771945184909429,0.464568489581199
"AC078777.1",0.00771819599247762,0.464641150887024
"PHF2",0.00771462285724903,0.464847919788602
"SIM2",0.00771124952908443,0.46504317327427
"AL359979.1",0.00771090650055882,0.46506303085306
"PUF60",0.00770917536605654,0.465163251692645
"SMO",0.00770744720583307,0.465263312315166
"AC021087.1",0.00770323078408832,0.465507493682145
"AL136528.1",0.00770028696261028,0.46567801843968
"LINC00326",0.00770025526396231,0.465679854814658
"LAT",0.00769964748544157,0.465715065588608
"LINC01858",0.00769922016046539,0.465739822931536
"Z68323.1",0.00769739677483122,0.46584547014641
"AC105020.2",0.0076949355980528,0.465988092172612
"AP4M1",0.00769465038240288,0.46600462161994
"SOST",0.00769020066038616,0.466262543895859
"AC008273.1",0.00768305094177128,0.466677133817559
"CAMK2A",0.00768123251740223,0.466782611198513
"CYB5R2",0.0076808749642079,0.46680335256338
"AC004870.2",0.0076808279551847,0.466806079555932
"PPP1R1B",0.00767836930499519,0.466948718123812
"GTF2H2",0.00767833343905949,0.4669507990646
"AC188617.1",0.00767584095899815,0.467095425299241
"PACSIN3",0.00767428942272408,0.467185465782098
"NFATC4",0.00767303393702164,0.467258332571465
"TSPAN18",0.00766965087246282,0.467454712683663
"AC055855.1",0.00766650974567495,0.467637089739308
"AL359921.1",0.00766455686072121,0.467750496123318
"RGS4",0.00766306299085157,0.46783725723249
"LINC02205",0.00766227797592652,0.467882852973121
"AC010737.1",0.00765968082183598,0.468033720085448
"KIF12",0.00765746730845924,0.468162323003164
"LINC02804",0.00765712533238687,0.468182193216454
"AC092645.2",0.00765200058139447,0.468480018207679
"AL031432.4",0.00765084347797164,0.468547277801121
"ZNF862",0.00764706217183251,0.468767113148146
"MDGA1",0.00764705020689379,0.468767808849262
"CDK7",0.0076439345690627,0.468948986987757
"AC008115.4",0.00764028181935057,0.469161448154814
"AC005726.1",0.0076385772636576,0.469260611373674
"ERICH4",0.00763808541845721,0.469289226822032
"AL161652.1",0.00763712149549762,0.469345310451436
"AP005900.1",0.00763712149549762,0.469345310451436
"AL354977.2",0.00763695141595686,0.469355206520981
"AC021074.3",0.00763501559172309,0.469467850485245
"TMPRSS11A",0.00763443076854194,0.469501883787395
"TNKS2-AS1",0.00763182630668922,0.469653464853656
"AC006547.3",0.0076306059237788,0.469724501093295
"B9D1",0.00762919860723993,0.469806425765554
"AC020934.2",0.00762743990685222,0.469908816781288
"PIM3",0.00762437175257599,0.470087473325744
"LINC01609",0.00762126875834021,0.470268196729616
"GSTP1",0.00762069710694418,0.470301494816294
"AC020765.2",0.00762037647845026,0.470320171655404
"AC023794.3",0.00761701277904515,0.470516134235508
"AP001496.2",0.00761407969645064,0.47068704669899
"AC124283.3",0.00761353051748483,0.470719051491177
"TOR1A",0.00761282504491867,0.470760166450223
"TCN1",0.0076079826705575,0.471042433632141
"AC243829.2",0.00760580347400761,0.471169491786826
"AC115282.2",0.00760329132944017,0.471315985944193
"AC022509.5",0.00760316078313946,0.471323599357492
"PPM1D",0.00759913662305618,0.471558320189849
"AC005911.1",0.00759832821848442,0.471605480507703
"AC011298.1",0.00759801968246565,0.471623480419349
"AC131971.1",0.00759665403776943,0.471703156325794
"EXD1",0.00759583629886855,0.471750869276228
"AC010680.1",0.00759428098322399,0.471841625262734
"AC092535.5",0.00758762960916429,0.472229855668998
"RHOXF1",0.00758745882104355,0.472239826623539
"AC243964.3",0.00758720611865991,0.472254580110482
"SULT2B1",0.00758712153607579,0.472259518340041
"HMGA2",0.0075859305831841,0.472329053389434
"SOX6",0.00758512152333521,0.472376294424076
"AL627232.1",0.00758242250263305,0.472533909160273
"ATXN7L2",0.00757995627523728,0.472677954776802
"AC010997.4",0.00757591855871235,0.47291383896115
"AC008966.2",0.00757580978551693,0.472920194408311
"SLC6A13",0.00757534860123042,0.472947141204741
"AC008752.2",0.00757306712174772,0.47308045948227
"MPPED1",0.00756914554447782,0.473309665198307
"AL021368.5",0.00756604586029068,0.473490876669738
"PEG10",0.00756422298813807,0.47359746190162
"C1orf167",0.00756270375527137,0.473686303106118
"ISY1",0.00756143708175715,0.473760382230427
"ADGRF1",0.00756105415157128,0.473782778467787
"CACFD1",0.00755964740199586,0.473865059289751
"AC139792.1",0.00755928312324827,0.473886367244004
"NDRG4",0.00755863457155047,0.47392430463336
"BAIAP3",0.00755611204415276,0.47407187713531
"SOCS2",0.0075483497423681,0.474526144448507
"PRRT1",0.00754834277318775,0.47452655240795
"PLP1",0.00754817316953317,0.474536480666758
"LINC02084",0.00754807275213238,0.474542358954371
"CYP3A4",0.00754803245577114,0.4745447178556
"ANKRD23",0.00754747287227908,0.474577475875572
"AC099342.1",0.00754562196515561,0.474685836831823
"AL590867.1",0.00754339072965345,0.474816482086534
"AC005072.1",0.0075431127003499,0.474832762884626
"AC020978.1",0.00754227880806872,0.474881595661065
"AC092902.2",0.00754116396879542,0.474946885014187
"RASA4B",0.00753915210624076,0.475064720029488
"C1orf159",0.00753809957112968,0.475126373520358
"FAM174B",0.00753695502265918,0.475193421785381
"AC103874.1",0.00753158140235038,0.47550828074382
"GABRA2",0.00753154684053861,0.475510306209894
"AC004584.1",0.00753065460591232,0.475562596511725
"AL592301.1",0.0075264875644878,0.475806851888034
"AC007099.1",0.0075257605380265,0.475849474329739
"AC092490.2",0.00752574978302332,0.475850104865135
"AL122058.1",0.00751882028407082,0.476256456976693
"BX284613.2",0.00751583852676796,0.476431368421368
"IGLV3-21",0.00751498091872601,0.476481682673189
"SH3D19",0.00751449974102657,0.476509913738882
"AC026790.1",0.00751375374467075,0.476553683729943
"RAET1G",0.00751171478199809,0.476673327421492
"HCG25",0.00750889586990546,0.476838764622229
"MYO18B",0.00750505563796145,0.477064191936721
"FAT1",0.00750470905475078,0.477084539754783
"AL163541.1",0.0075033086239194,0.477166763553621
"AC005790.1",0.00750124437512329,0.477287976379119
"CYB5B",0.00750060752251702,0.477325375806529
"AC010519.1",0.00749303631561382,0.477770120815462
"RNF6",0.00749043986234019,0.47792269286496
"AC104758.5",0.00748823825509713,0.478052083949736
"CAPN13",0.00748776275715547,0.47808003204529
"TCIM",0.00748708786866631,0.47811970114876
"TMEM141",0.00748577450037119,0.478196904455475
"SPESP1",0.00748467440872303,0.478261576032264
"CNGB3",0.00748255086816295,0.478386427071294
"CXCR2",0.00748171700292973,0.478435458053603
"GAS5-AS1",0.00747950120169269,0.47856575972615
"AC125611.3",0.00747752238609601,0.478682141683154
"LINC02195",0.00747674007689668,0.478728156638564
"LINC01911",0.00747144760458256,0.479039520110015
"AC105177.1",0.00747111874032177,0.479058871296985
